,name,model,actual price,old price,discount
1318,Comme des Garçons Play,Big Heart Chuck 70 OX x Converse,"140,00","140,00",0%
1319,Comme des Garçons Play,Big Heart Chuck 70 OX x Converse,"140,00","140,00",0%
1320,Vans Vault,Old Skool LX,"85,00","85,00",0%
1321,Comme des Garçons Play,Big Heart Chuck 70 Hi x Converse,"140,00","140,00",0%
1322,Comme des Garçons Play,Big Heart Chuck 70 Hi x Converse,"140,00","140,00",0%
1323,Nike,Air Max 95 x Kim Jones,"121,00","220,00",45%
1324,Puma,Women's Suede Mayu ,"110,00","110,00",0%
1325,Puma,Cruise Rider Silk Road ,"50,00","100,00",50%
1326,Vans,Old Skool 36 ,"50,00","100,00",50%
1327,Vans,Authentic 44 DX ,"90,00","90,00",0%
1328,Jordan,"Air Jordan 5 Retro (GS) ""Stealth 2.0""","140,00","140,00",0%
1329,Reebok,Classic Leather ,"22,50","45,00",50%
1330,Reebok,Club C Double Geo ,"55,00","110,00",50%
1331,Jordan,Women's Jordan MA2,"130,00","130,00",0%
1332,Rick Owens, Leather Shoes ,"690,00","690,00",0%
1333,Clarks,Mileno London,"240,00","240,00",0%
1334,Clarks,Mileno Chelsea,"260,00","260,00",0%
1335,Suicoke,Depa-V2,"185,00","185,00",0%
1336,Northwave,Espresso Chilli Suede,"130,00","130,00",0%
1337,Puma,Clyde All-Pro Kuzma,"140,00","140,00",0%
1338,Northwave,Espresso Chilli Leather,"155,00","155,00",0%
1339,Northwave,Espresso Chilli Leather,"155,00","155,00",0%
1340,Northwave,Espresso Chilli Suede,"130,00","130,00",0%
1341,Northwave,Espresso Chilli Suede,"130,00","130,00",0%
1342,Puma,XS 7000 Disc Story,"150,00","150,00",0%
1343,Puma,Kids Future Rider NES x Super Mario,"70,00","70,00",0%
1344,Puma,Women's Cali Star,"63,00","90,00",30%
1345,Puma,Disc System Weapon Disc Story,"170,00","170,00",0%
1346,Puma,Disc System Weapon Disc Story,"170,00","170,00",0%
1347,Puma,XS 7000 OG Capri,"150,00","150,00",0%
1348,Puma,XS 7000 Disc Story,"150,00","150,00",0%
1349,Puma,Womens' Cali Star ,"63,00","90,00",30%
1350,Converse,"Chuck 70 Canvas LTD Hi ""Trek""","77,00","140,00",45%
1351,Jordan,Jordan Delta Mid ,"80,00","160,00",50%
1352,Birkenstock,Honolulu,"21,00","30,00",30%
1353,Birkenstock,Barbados ,"24,50","35,00",30%
1354,Crocs,Classic Clog,"50,00","50,00",0%
1355,Crocs,Classic Clog,"45,00","45,00",0%
1356,Vans Vault,SK8-Hi LX,"95,00","95,00",0%
1357,Vans Vault,SK8-Hi LX,"95,00","95,00",0%
1358,Nike,"Air Force 1 ""Silver Snake""","130,00","130,00",0%
1359,Suicoke,Women's Nin-High,"57,50","230,00",75%
1360,Suicoke,Alal LO,"210,00","210,00",0%
1361,Asics,Gel-Kayano 27 ,"180,00","180,00",0%
1362,Asics,GEL-Trabuco 9 G-TX,"160,00","160,00",0%
1363,Nike,Air Presto,"120,00","120,00",0%
1364,Converse,Chuck 70 Hi Canvas,"55,00","110,00",50%
1365,Nike,Air Presto,"120,00","120,00",0%
1366,Onitsuka Tiger,Limber Up NM,"240,00","240,00",0%
1367,Le Coq Sportif,Gaia,"115,00","115,00",0%
1368,Nike,Women's Air Force 1 Pixel,"110,00","110,00",0%
1369,Nike SB,Heritage Vulc,"49,00","70,00",30%
1370,Nike,AIR MAX 1,"150,00","150,00",0%
1371,Suicoke,Zona,"40,00","100,00",60%
1372,Puma,Future Rider Play On ,"90,00","90,00",0%
1373,VEJA,Women's V-10 ,"130,00","130,00",0%
1374,VEJA,Women's V-12 ,"125,00","125,00",0%
1375,VEJA,V-12,"125,00","125,00",0%
1376,VEJA,Roraima,"165,00","165,00",0%
1377,VEJA,V-10,"125,00","125,00",0%
1378,VEJA,3-Lock,"110,00","110,00",0%
1379,VEJA,Campo ,"125,00","125,00",0%
1380,VEJA,Venturi ,"101,50","145,00",30%
1381,VEJA,Women's Venturi ,"155,00","155,00",0%
1382,VEJA,Women's V-10 ,"125,00","125,00",0%
1383,VEJA,Women's Rio Branco,"115,00","115,00",0%
1384,Reebok,Women's Club C Double x Cardi B,"36,00","90,00",60%
1385,Nike SB,Bruin React,"100,00","100,00",0%
1386,Converse,"Chuck 70 Canvas LTD Hi ""Trek""","170,00","170,00",0%
1387,Birkenstock,Gizeh,"40,00","80,00",50%
1388,Birkenstock,Honolulu,"24,00","30,00",20%
1389,Birkenstock,Honolulu,"21,00","30,00",30%
1390,Birkenstock,Honolulu,"30,00","30,00",0%
1391,Birkenstock,Barbados,"35,00","35,00",0%
1392,Suicoke,Kisee-V,"195,00","195,00",0%
1393,Onitsuka Tiger,Limber Up Made in Japan,"240,00","240,00",0%
1394,Onitsuka Tiger,Limber Up Made in Japan,"260,00","260,00",0%
1395,Salomon,Quest 4D GTX Advanced,"250,00","250,00",0%
1396,Birkenstock,Arizona ,"96,00","120,00",20%
1397,Birkenstock,Madrid,"68,00","85,00",20%
1398,Birkenstock,Arizona ,"90,00","90,00",0%
1399,Nike,ACG Mountain Fly GORE-TEX,"176,00","220,00",20%
1400,Converse,Women's Chuck 70 Hi ,"40,00","100,00",60%
1401,Puma,Suede VTG,"90,00","90,00",0%
1402,Hender Scheme,Code Tip Shaggy Shoes,"680,00","680,00",0%
1403,Hender Scheme,Moor Shoes,"825,00","825,00",0%
1404,Hender Scheme,Manual Industrial Products 23 Shoes,"665,00","665,00",0%
1405,Clarks,Desert Galosh,"70,00","280,00",75%
1406,Nike SB,Bruin React,"100,00","100,00",0%
1407,VEJA,V-10,"130,00","130,00",0%
1408,Nike,Air Force 1 Low Retro ,"130,00","130,00",0%
1409,Converse,"Chuck 70 Canvas LTD Hi ""Trek""","170,00","170,00",0%
1410,RAF SIMONS,2001-2 High,"150,00","600,00",75%
1411,RAF SIMONS,Solaris-2 High,"150,00","600,00",75%
1412,Rick Owens,Sneakers ,"800,00","800,00",0%
1413,Rick Owens,Geobasket Shoes,"805,00","805,00",0%
1414,Converse,RUN STAR HIKE HI,"110,00","110,00",0%
1415,On,The Roger Centre Court,"200,00","200,00",0%
1416,Jordan,Air Jordan 4 x Union LA,"250,00","250,00",0%
1417,Birkenstock,BARBADOS,"28,00","35,00",20%
1418,Nike,Women's Dunk Low Disrupt,"110,00","110,00",0%
1419,Nike,Women's Dunk Low Disrupt,"110,00","110,00",0%
1420,Vans,OG Style 36,"105,00","105,00",0%
1421,Converse,Run Star Hike OX ,"100,00","100,00",0%
1422,Jordan,Air Jordan 1 High Zoom 'Crater',"175,00","175,00",0%
1423,Converse,Run Star Hike OX,"100,00","100,00",0%
1424,Converse,Run Star Hike Hi Smoked Canvas,"140,00","140,00",0%
1425,Nike SB,Zoom Janoski RM,"85,00","85,00",0%
1426,Nike,Women's Daybreak,"90,00","90,00",0%
1427,adidas Consortium,adidas Crazy BYW Pharrell CNY,"50,00","250,00",80%
1428,Puma,Mile Rider Sunny Gataway,"90,00","90,00",0%
1429,Nike,AIR FORCE 1 '07 CRAFT,"120,00","120,00",0%
1430,Vans Vault,OG Classic Slip-On,"75,00","75,00",0%
1431,Converse,Chuck 70 Double Foxing,"140,00","140,00",0%
1432,Puma,Clyde All-Pro Kuzma,"150,00","150,00",0%
1433,Nike SB,Nijah Free 2 ,"95,00","95,00",0%
1434,Suicoke,Depa-V2,"101,75","185,00",45%
1435,Nike SB,SB ADVERSARY,"85,00","85,00",0%
1436,VEJA,V-10,"125,00","125,00",0%
1437,VEJA,V-10,"125,00","125,00",0%
1438,VEJA,V-10 WOMENS,"125,00","125,00",0%
1439,VEJA,V-10,"125,00","125,00",0%
1440,VEJA,V-10 WOMENS,"125,00","125,00",0%
1441,Birkenstock,Arizona EVA,"45,00","45,00",0%
1442,Reebok,Classic Leather,"90,00","90,00",0%
1443,VEJA,V-10 WOMENS,"125,00","125,00",0%
1444,VEJA,V-10,"125,00","125,00",0%
1445,Birkenstock,ARIZONA,"56,00","70,00",20%
1446,Birkenstock,GIZEH,"48,00","60,00",20%
1447,Birkenstock,ARIZONA,"64,00","80,00",20%
1448,Birkenstock,GIZEH,"40,00","40,00",0%
1449,Converse,CHUCK 70 HI BLACK/BLACK/EGRET,"90,00","90,00",0%
1450,Hender Scheme,Compile Sandals,"540,00","540,00",0%
1451,Hender Scheme,Compile Sandals,"540,00","540,00",0%
1452,Hender Scheme,Webb Sandals,"375,00","375,00",0%
1453,Hender Scheme,Webb Sandals,"375,00","375,00",0%
1454,Hender Scheme,Webb Sandals,"375,00","375,00",0%
1455,Fumito Ganryu,Surf shoes,"110,00","440,00",75%
1456,Fumito Ganryu,Surf shoes,"110,00","440,00",75%
1457,Fumito Ganryu,Surf shoes,"110,00","440,00",75%
1458,Fumito Ganryu,Surf shoes,"110,00","440,00",75%
1459,Hender Scheme,Manual Industrial Products 22,"700,00","700,00",0%
1460,Hender Scheme,Side Gore Tarte,"560,00","560,00",0%
1461,Nike,Women's Daybreak,"49,50","90,00",45%
1462,Vans Vault,OG Classic Slip-On,"80,00","80,00",0%
1463,Vans,OG Old Skool LX,"85,00","85,00",0%
1464,Vans Vault,OG Authentic LX,"75,00","75,00",0%
1465,Vans,OG Authentic LX,"75,00","75,00",0%
1466,Converse,CHUCK 70 OX,"85,00","85,00",0%
1467,adidas,Stan Smith,"95,00","95,00",0%
1468,Reebok,Classic Leather,"90,00","90,00",0%
1469,Camper,W Bernard Willhelm Himalayan low boot,"68,75","275,00",75%
1470,Camper,W Bernard Willhelm Himalayan low boot,"68,75","275,00",75%
1471,Converse,Chuck 70 Hi,"90,00","90,00",0%
1472,Vans,Authentic 44 DX,"75,00","75,00",0%
1473,Hender Scheme,Slouchy,"445,00","445,00",0%
1474,Nike,Women's Air Force 1 Shadow ,"110,00","110,00",0%
1475,Hender Scheme,Tarte Shoes,"480,00","480,00",0%
1476,Hender Scheme,Full Lace Trek Hi Boots,"730,00","730,00",0%
1477,Hender Scheme,Tarte Shoes,"480,00","480,00",0%
1478,Hender Scheme,manual industrial products 21 . X DR.MARTENS,"710,00","710,00",0%
1479,Undercover,Rain Shoes,"213,75","855,00",75%
1480,Undercover,Rain Shoes,"213,75","855,00",75%
1481,Converse,Chuck 70 Hi,"90,00","90,00",0%
1482,Hender Scheme,Haze Shoes,"500,00","500,00",0%
1483,Hender Scheme,Haze Shoes,"500,00","500,00",0%
1484,Hender Scheme,Hand Mesh Tip Shoes,"525,00","525,00",0%
1485,Hender Scheme,Hand Mesh Tip Shoes,"525,00","525,00",0%
1486,Nike SB,  SB ZOOM JANOSKI RM,"85,00","85,00",0%
1487,YEEZY,WOMENS ANKLE BOOT IN TRANSPARENT KNIT 90MM HEEL,"267,50","1.070,00",75%
1488,Hender Scheme,Peel Gore Shoes,"495,00","495,00",0%
1489,Hender Scheme,Peel Gore Shoes,"495,00","495,00",0%
1490,Hender Scheme,Device Strap Sandals,"255,00","255,00",0%
1491,Hender Scheme,Caterpillar Sandals ,"380,00","380,00",0%
1492,Hender Scheme,Manual Industrial Products 18,"610,00","610,00",0%
1493,Hender Scheme,Manual Industrial Products 18,"645,00","645,00",0%
1494,Hender Scheme,Device Strap Sandals,"255,00","255,00",0%
1495,GCDS,WEDGE,"108,75","435,00",75%
1496,GCDS,WEDGE,"108,75","435,00",75%
1497,GCDS,WEDGE,"108,75","435,00",75%
1498,Hender Scheme,Manual Industrial Products 05,"615,00","615,00",0%
1499,Hender Scheme,Manual Industrial Products 12,"745,00","745,00",0%
1500,Hender Scheme,Typical Color Exception Loafer,"670,00","670,00",0%
1501,Hender Scheme,Manual Industrial Products 10,"800,00","800,00",0%
1502,Hender Scheme,Manual Industrial Products 12,"745,00","745,00",0%
1503,Hender Scheme,Manual Industrial Products 08,"745,00","745,00",0%
1504,YEEZY,WOMEN'S ANKLE BOOT IN TRANSPARENT KNIT 90MM HEEL,"267,50","1.070,00",75%
1505,YEEZY,WOMEN'S KNEE HIGH BOOT IN BANDAGE KNIT 100MM HEEL,"216,25","865,00",75%
1506,Suicoke,NOTS-VHL,"66,25","265,00",75%
1507,Hender Scheme,Manual Industrial Products 17,"615,00","615,00",0%
1508,Hender Scheme,Slouchy,"445,00","445,00",0%
1509,Hender Scheme,Slouchy,"485,00","485,00",0%
1510,Hender Scheme,Manual Industrial Products 19,"745,00","745,00",0%
1511,Hender Scheme,Manual Industrial Products 17,"615,00","615,00",0%
1512,Vans,UA Authentic 44 DX,"75,00","75,00",0%
1513,Guidi,MILITARY BOOT,"660,00","1.650,00",60%
1514,Guidi,MILITARY BOOT,"660,00","1.650,00",60%
1515,Converse,CHUCK 70 OX,"85,00","85,00",0%
1516,YEEZY,Women's Mule In Transparent Knit 110Mm Heel,"186,25","745,00",75%
1517,YEEZY,Women's Mule Pump In Transparent Knit 110Mm Heel,"186,25","745,00",75%
1518,YEEZY,Women's Tech Mule In Padded Mesh 100Mm Heel,"141,25","565,00",75%
1519,Barny Nakhle,BEN 6 BIS BALLERINA,"140,00","560,00",75%
1520,Barny Nakhle,BN 150250 LOW HEEL,"162,50","650,00",75%
